"Species";"Longitude";"Latitude";"Records"
"Serpocaulon_catharinae";-35,75;-8,25;9
"Serpocaulon_fraxinifolium";-35,75;-8,25;3
"Serpocaulon_richardii";-35,75;-8,25;2
"Serpocaulon_triseriale";-35,75;-8,25;10
"Sobralia_liliastrum";-35,75;-8,25;3
"Stelis_aprica";-35,75;-8,25;1
"Stelis_argentata";-35,75;-8,25;1
"Stelis_filiformis";-35,75;-8,25;1
"Stelis_loefgrenii";-35,75;-8,25;1
"Stelis_neorubens";-35,75;-8,25;2
"Stelis_pauciflora";-35,75;-8,25;1
"Tillandsia_bulbosa";-35,75;-8,25;3
"Tillandsia_gardneri";-35,75;-8,25;9
"Tillandsia_juncea";-35,75;-8,25;5
"Tillandsia_loliacea";-35,75;-8,25;8
"Tillandsia_polystachya";-35,75;-8,25;22
"Tillandsia_recurvata";-35,75;-8,25;38
"Tillandsia_streptocarpa";-35,75;-8,25;2
"Tillandsia_stricta";-35,75;-8,25;11
"Tillandsia_tenuifolia";-35,75;-8,25;8
"Tillandsia_usneoides";-35,75;-8,25;13
"Trichocentrum_cebolleta";-35,75;-8,25;3
"Trichopilia_fragrans";-35,75;-8,25;1
"Trichopilia_santoslimae";-35,75;-8,25;1
"Trizeuxis_falcata";-35,75;-8,25;1
"Vriesea_procera";-35,75;-8,25;4
"Zygostates_bradei";-35,75;-8,25;3
"Acianthera_ochreata";-35,25;-8,25;1
"Aechmea_aquilega";-35,25;-8,25;8
"Aechmea_fulgens";-35,25;-8,25;3
"Aechmea_lactifera";-35,25;-8,25;2
"Aechmea_leptantha";-35,25;-8,25;6
"Aechmea_lingulata";-35,25;-8,25;2
"Aechmea_marauensis";-35,25;-8,25;1
"Aechmea_mertensii";-35,25;-8,25;7
"Aechmea_muricata";-35,25;-8,25;9
"Aechmea_nudicaulis";-35,25;-8,25;1
"Aechmea_tomentosa";-35,25;-8,25;10
"Anthurium_affine";-35,25;-8,25;7
"Anthurium_bromelicola";-35,25;-8,25;2
"Anthurium_gracile";-35,25;-8,25;1
"Anthurium_pentaphyllum";-35,25;-8,25;6
"Anthurium_scandens";-35,25;-8,25;1
"Billbergia_morelii";-35,25;-8,25;1
"Camaridium_carinatum";-35,25;-8,25;1
"Camaridium_jenischianum";-35,25;-8,25;1
"Camaridium_vestitum";-35,25;-8,25;1
"Campylocentrum_micranthum";-35,25;-8,25;1
"Campylocentrum_pernambucense";-35,25;-8,25;1
"Campyloneurum_repens";-35,25;-8,25;3
"Canistrum_aurantiacum";-35,25;-8,25;2
"Canistrum_pickelii";-35,25;-8,25;2
"Catasetum_arietinum";-35,25;-8,25;1
"Catasetum_macrocarpum";-35,25;-8,25;2
"Catopsis_sessiliflora";-35,25;-8,25;5
"Cattleya_granulosa";-35,25;-8,25;3
"Cyrtopodium_andersonii";-35,25;-8,25;1
"Cyrtopodium_flavum";-35,25;-8,25;3
"Dichaea_panamensis";-35,25;-8,25;1
"Dimerandra_emarginata";-35,25;-8,25;5
"Dryadella_auriculigera";-35,25;-8,25;1
"Encyclia_advena";-35,25;-8,25;1
"Epidendrum_amarajiense";-35,25;-8,25;2
"Epidendrum_cinnabarinum";-35,25;-8,25;3
"Epidendrum_difforme";-35,25;-8,25;1
"Epidendrum_micronocturnum";-35,25;-8,25;1
"Epidendrum_miserrimum";-35,25;-8,25;1
"Epidendrum_nocturnum";-35,25;-8,25;2
"Epidendrum_paniculatum";-35,25;-8,25;1
"Epidendrum_rigidum";-35,25;-8,25;2
"Epidendrum_secundum";-35,25;-8,25;1
"Gomesa_barbata";-35,25;-8,25;2
"Gomesa_ciliata";-35,25;-8,25;1
"Gongora_nigrita";-35,25;-8,25;1
"Gongora_nigropunctata";-35,25;-8,25;1
"Heterotaxis_villosa";-35,25;-8,25;1
"Hohenbergia_ridleyi";-35,25;-8,25;3
"Ionopsis_satyrioides";-35,25;-8,25;2
"Ionopsis_utricularioides";-35,25;-8,25;1
"Malaxis_excavata";-35,25;-8,25;1
"Maxillaria_danielae";-35,25;-8,25;3
"Maxillaria_elluziae";-35,25;-8,25;1
"Maxillaria_kegelii";-35,25;-8,25;1
"Maxillaria_subrepens";-35,25;-8,25;1
"Microgramma_geminata";-35,25;-8,25;4
"Microgramma_vacciniifolia";-35,25;-8,25;8
"Mormolyca_rufescens";-35,25;-8,25;1
"Oeceoclades_maculata";-35,25;-8,25;6
"Peperomia_macrostachya";-35,25;-8,25;2
"Peperomia_magnoliifolia";-35,25;-8,25;2
"Peperomia_pellucida";-35,25;-8,25;5
"Peperomia_rotundifolia";-35,25;-8,25;2
"Philodendron_hederaceum";-35,25;-8,25;1
"Philodendron_propinquum";-35,25;-8,25;1
"Phlebodium_areolatum";-35,25;-8,25;1
"Phlebodium_decumanum";-35,25;-8,25;5
"Pleopeltis_astrolepis";-35,25;-8,25;3
"Pleopeltis_furcata";-35,25;-8,25;1
"Pleopeltis_gyroflexa";-35,25;-8,25;3
"Pleopeltis_polypodioides";-35,25;-8,25;1
"Polystachya_concreta";-35,25;-8,25;4
"Prosthechea_aemula";-35,25;-8,25;1
"Prosthechea_fragrans";-35,25;-8,25;4
"Rodriguezia_bahiensis";-35,25;-8,25;2
"Rodriguezia_pubescens";-35,25;-8,25;1
"Scaphyglottis_sickii";-35,25;-8,25;2
"Serpocaulon_catharinae";-35,25;-8,25;1
"Serpocaulon_triseriale";-35,25;-8,25;4
"Sobralia_liliastrum";-35,25;-8,25;1
"Tillandsia_bulbosa";-35,25;-8,25;11
"Tillandsia_gardneri";-35,25;-8,25;3
"Tillandsia_juncea";-35,25;-8,25;1
"Tillandsia_kegeliana";-35,25;-8,25;1
"Tillandsia_paraensis";-35,25;-8,25;2
"Tillandsia_polystachya";-35,25;-8,25;5
"Tillandsia_recurvata";-35,25;-8,25;3
"Tillandsia_stricta";-35,25;-8,25;7
"Tillandsia_tenuifolia";-35,25;-8,25;6
"Tillandsia_usneoides";-35,25;-8,25;5
"Trichocentrum_fuscum";-35,25;-8,25;2
"Trichocentrum_lanceanum";-35,25;-8,25;2
"Vriesea_procera";-35,25;-8,25;12
"Aechmea_aquilega";-34,75;-8,25;4
"Aechmea_cephaloides";-34,75;-8,25;1
"Aechmea_cylindrata";-34,75;-8,25;1
"Aechmea_fulgens";-34,75;-8,25;2
"Aechmea_lactifera";-34,75;-8,25;1
"Aechmea_leptantha";-34,75;-8,25;1
"Aechmea_mertensii";-34,75;-8,25;2
"Aechmea_muricata";-34,75;-8,25;8
"Anthurium_affine";-34,75;-8,25;7
"Anthurium_andraeanum";-34,75;-8,25;1
"Anthurium_bromelicola";-34,75;-8,25;1
"Anthurium_gracile";-34,75;-8,25;4
"Anthurium_pentaphyllum";-34,75;-8,25;4
"Anthurium_scandens";-34,75;-8,25;1
"Billbergia_morelii";-34,75;-8,25;4
"Campylocentrum_micranthum";-34,75;-8,25;2
"Canistrum_aurantiacum";-34,75;-8,25;4
"Catasetum_arietinum";-34,75;-8,25;1
"Catasetum_macrocarpum";-34,75;-8,25;2
"Catasetum_saccatum";-34,75;-8,25;1
"Cattleya_labiata";-34,75;-8,25;1
"Ceratostylis_retisquama";-34,75;-8,25;1
"Coelogyne_pandurata";-34,75;-8,25;1
"Cyrtopodium_flavum";-34,75;-8,25;3
"Dichaea_cogniauxiana";-34,75;-8,25;2
"Dichaea_panamensis";-34,75;-8,25;2
"Dimerandra_emarginata";-34,75;-8,25;1
"Encyclia_chloroleuca";-34,75;-8,25;1
"Encyclia_flava";-34,75;-8,25;1
"Encyclia_oncidioides";-34,75;-8,25;1
"Encyclia_osmantha";-34,75;-8,25;1
"Encyclia_patens";-34,75;-8,25;2
"Epidendrum_campaccii";-34,75;-8,25;1
"Epidendrum_cinnabarinum";-34,75;-8,25;2
"Epidendrum_difforme";-34,75;-8,25;1
"Epidendrum_ellipticum";-34,75;-8,25;1
"Epidendrum_miserrimum";-34,75;-8,25;1
"Epidendrum_nocturnum";-34,75;-8,25;1
"Epidendrum_rigidum";-34,75;-8,25;2
"Epidendrum_secundum";-34,75;-8,25;1
"Epidendrum_tridactylum";-34,75;-8,25;1
"Galeandra_lagoensis";-34,75;-8,25;1
"Gomesa_barbata";-34,75;-8,25;1
"Gomesa_ciliata";-34,75;-8,25;1
"Guarianthe_skinneri";-34,75;-8,25;1
"Guzmania_lingulata";-34,75;-8,25;3
"Hohenbergia_ridleyi";-34,75;-8,25;12
"Leochilus_labiatus";-34,75;-8,25;1
"Maxillaria_luteograndiflora";-34,75;-8,25;1
"Maxillaria_ochroleuca";-34,75;-8,25;1
"Microgramma_vacciniifolia";-34,75;-8,25;2
"Oeceoclades_maculata";-34,75;-8,25;2
"Peperomia_circinnata";-34,75;-8,25;1
"Peperomia_elongata";-34,75;-8,25;2
"Peperomia_obtusifolia";-34,75;-8,25;1
"Peperomia_pellucida";-34,75;-8,25;7
"Peperomia_rotundifolia";-34,75;-8,25;1
"Phalaenopsis_amabilis";-34,75;-8,25;1
"Philodendron_fragrantissimum";-34,75;-8,25;1
"Phlebodium_aureum";-34,75;-8,25;1
"Phlebodium_decumanum";-34,75;-8,25;2
"Phymatosorus_scolopendria";-34,75;-8,25;1
"Pleopeltis_astrolepis";-34,75;-8,25;1
"Polystachya_concreta";-34,75;-8,25;1
"Polystachya_estrellensis";-34,75;-8,25;1
"Polystachya_foliosa";-34,75;-8,25;1
"Prosthechea_fragrans";-34,75;-8,25;2
"Renanthera_coccinea";-34,75;-8,25;1
"Rodriguezia_bahiensis";-34,75;-8,25;2
"Rodriguezia_bracteata";-34,75;-8,25;1
"Rodriguezia_venusta";-34,75;-8,25;1
"Scaphyglottis_modesta";-34,75;-8,25;1
"Scaphyglottis_sickii";-34,75;-8,25;1
"Serpocaulon_triseriale";-34,75;-8,25;1
"Tillandsia_bulbosa";-34,75;-8,25;3
"Tillandsia_loliacea";-34,75;-8,25;4
"Tillandsia_recurvata";-34,75;-8,25;2
"Tillandsia_streptocarpa";-34,75;-8,25;2
"Tillandsia_stricta";-34,75;-8,25;2
"Tillandsia_usneoides";-34,75;-8,25;1
"Trichocentrum_lanceanum";-34,75;-8,25;1
"Vanilla_palmarum";-34,75;-8,25;1
"Vriesea_procera";-34,75;-8,25;4
"Peperomia_galioides";-79,25;-7,75;1
"Serpocaulon_lasiopus";-79,25;-7,75;1
"Tillandsia_latifolia";-79,25;-7,75;4
"Tillandsia_multiflora";-79,25;-7,75;2
"Tillandsia_recurvata";-79,25;-7,75;3
"Tillandsia_usneoides";-79,25;-7,75;2
"Campyloneurum_amphostenon";-78,75;-7,75;2
"Campyloneurum_densifolium";-78,75;-7,75;1
"Campyloneurum_ensifolium";-78,75;-7,75;1
"Masdevallia_amabilis";-78,75;-7,75;1
"Melpomene_moniliformis";-78,75;-7,75;2
"Platystele_rauhii";-78,75;-7,75;1
"Pleopeltis_pycnocarpa";-78,75;-7,75;1
"Polypodium_vulgare";-78,75;-7,75;1
"Serpocaulon_sessilifolium";-78,75;-7,75;1
"Tillandsia_coinaensis";-78,75;-7,75;1
"Tillandsia_diffusa";-78,75;-7,75;1
"Tillandsia_floribunda";-78,75;-7,75;2
"Tillandsia_humilis";-78,75;-7,75;1
"Tillandsia_interrupta";-78,75;-7,75;1
"Tillandsia_ionochroma";-78,75;-7,75;2
"Tillandsia_macbrideana";-78,75;-7,75;1
"Tillandsia_tectorum";-78,75;-7,75;2
"Trichoceros_platyceros";-78,75;-7,75;1
"Campyloneurum_amphostenon";-78,25;-7,75;3
"Epidendrum_densifolium";-78,25;-7,75;1
"Epidendrum_mathewsii";-78,25;-7,75;1
"Masdevallia_amabilis";-78,25;-7,75;1
"Masdevallia_semiteres";-78,25;-7,75;2
"Melpomene_moniliformis";-78,25;-7,75;9
"Niphidium_crassifolium";-78,25;-7,75;1
"Peperomia_rotundata";-78,25;-7,75;1
"Platystele_rauhii";-78,25;-7,75;1
"Pleopeltis_buchtienii";-78,25;-7,75;1
"Pleopeltis_pycnocarpa";-78,25;-7,75;3
"Serpocaulon_sessilifolium";-78,25;-7,75;2
"Stelis_ligulata";-78,25;-7,75;1
"Tillandsia_cacticola";-78,25;-7,75;1
"Tillandsia_macbrideana";-78,25;-7,75;1
"Tillandsia_pallidoflavens";-78,25;-7,75;1
"Tillandsia_straminea";-78,25;-7,75;2
"Tillandsia_usneoides";-78,25;-7,75;2
"Anthurium_dombeyanum";-77,75;-7,75;2
"Cyrtochilum_aureum";-77,75;-7,75;1
"Fernandezia_serra";-77,75;-7,75;1
"Pleopeltis_buchtienii";-77,75;-7,75;1
"Serpocaulon_semipinnatifidum";-77,75;-7,75;1
"Tillandsia_straminea";-77,75;-7,75;1
"Alansmia_cultrata";-77,25;-7,75;1
"Alansmia_lanigera";-77,25;-7,75;2
"Anthurium_coripatense";-77,25;-7,75;1
"Anthurium_friedrichsthalii";-77,25;-7,75;1
"Anthurium_linganii";-77,25;-7,75;1
"Anthurium_oxybelium";-77,25;-7,75;1
"Ascogrammitis_athyrioides";-77,25;-7,75;1
"Brachionidium_arethusa";-77,25;-7,75;1
"Campyloneurum_amphostenon";-77,25;-7,75;1
"Campyloneurum_asplundii";-77,25;-7,75;1
"Campyloneurum_ensifolium";-77,25;-7,75;1
"Campyloneurum_repens";-77,25;-7,75;1
"Cochlidium_serrulatum";-77,25;-7,75;1
"Epidendrum_azulense";-77,25;-7,75;1
"Lepanthes_hamiltonii";-77,25;-7,75;1
"Melpomene_firma";-77,25;-7,75;1
"Melpomene_flabelliformis";-77,25;-7,75;2
"Melpomene_pseudonutans";-77,25;-7,75;1
"Niphidium_crassifolium";-77,25;-7,75;2
"Pecluma_camptophyllaria";-77,25;-7,75;1
"Pecluma_eurybasis";-77,25;-7,75;1
"Peperomia_rotundata";-77,25;-7,75;1
"Serpocaulon_subandinum";-77,25;-7,75;1
"Stelis_hamiltonii";-77,25;-7,75;1
"Stelis_pulchella";-77,25;-7,75;1
"Telipogon_boissierianus";-77,25;-7,75;1
"Telipogon_jucusbambae";-77,25;-7,75;1
"Terpsichore_semihirsuta";-77,25;-7,75;1
"Tillandsia_denudata";-77,25;-7,75;1
"Tillandsia_seemannii";-77,25;-7,75;1
"Tillandsia_wurdackii";-77,25;-7,75;1
"Anthurium_breviscapum";-76,75;-7,75;1
"Anthurium_clavigerum";-76,75;-7,75;3
"Anthurium_corallinum";-76,75;-7,75;2
"Anthurium_coripatense";-76,75;-7,75;1
"Anthurium_gracile";-76,75;-7,75;1
"Anthurium_huallagense";-76,75;-7,75;2
"Anthurium_linganii";-76,75;-7,75;2
"Anthurium_lingua";-76,75;-7,75;1
"Anthurium_macleanii";-76,75;-7,75;2
"Anthurium_obtusum";-76,75;-7,75;2
"Anthurium_pachylaminum";-76,75;-7,75;2
"Anthurium_pentaphyllum";-76,75;-7,75;1
"Anthurium_sagittatum";-76,75;-7,75;3
"Anthurium_triphyllum";-76,75;-7,75;2
"Cochlidium_serrulatum";-76,75;-7,75;1
"Epidendrum_azulense";-76,75;-7,75;1
"Epidendrum_bennettii";-76,75;-7,75;2
"Epidendrum_macbridei";-76,75;-7,75;1
"Epidendrum_prostratum";-76,75;-7,75;1
"Epidendrum_whittenii";-76,75;-7,75;1
"Gongora_scaphephorus";-76,75;-7,75;2
"Microgramma_dictyophylla";-76,75;-7,75;2
"Microgramma_tobagensis";-76,75;-7,75;1
"Octomeria_longifolia";-76,75;-7,75;1
"Octomeria_scirpoidea";-76,75;-7,75;1
"Octomeria_tridentata";-76,75;-7,75;1
"Octomeria_yauaperyensis";-76,75;-7,75;1
"Ornithidium_aggregatum";-76,75;-7,75;1
"Ornithidium_mapiriense";-76,75;-7,75;1
"Pabstiella_tripterantha";-76,75;-7,75;1
"Peperomia_adscendens";-76,75;-7,75;2
"Peperomia_macrostachya";-76,75;-7,75;2
"Philodendron_sagittifolium";-76,75;-7,75;1
"Prosthechea_aemula";-76,75;-7,75;1
"Prosthechea_crassilabia";-76,75;-7,75;3
"Stenospermation_spruceanum";-76,75;-7,75;1
"Anthurium_breviscapum";-76,25;-7,75;1
"Anthurium_clavigerum";-76,25;-7,75;2
"Anthurium_obtusum";-76,25;-7,75;1
"Anthurium_oxycarpum";-76,25;-7,75;1
"Campyloneurum_serpentinum";-76,25;-7,75;1
"Comparettia_corydaloides";-76,25;-7,75;1
"Prosthechea_aemula";-76,25;-7,75;2
"Rhetinantha_cerifera";-76,25;-7,75;1
"Rhetinantha_scorpioidea";-74,75;-7,75;1
"Aechmea_chantinii";-73,75;-7,75;1
"Aechmea_dichlamydea";-73,75;-7,75;1
"Aechmea_fuerstenbergii";-73,75;-7,75;2
"Aechmea_mertensii";-73,75;-7,75;1
"Anthurium_breviscapum";-73,75;-7,75;1
"Anthurium_clavigerum";-73,75;-7,75;1
"Anthurium_decurrens";-73,75;-7,75;3
"Anthurium_scandens";-73,75;-7,75;1
"Guzmania_melinonis";-73,75;-7,75;1
"Guzmania_vittata";-73,75;-7,75;1
"Microgramma_baldwinii";-73,75;-7,75;1
"Microgramma_dictyophylla";-73,75;-7,75;2
"Microgramma_megalophylla";-73,75;-7,75;3
"Microgramma_percussa";-73,75;-7,75;1
"Microgramma_thurnii";-73,75;-7,75;1
"Octomeria_erosilabia";-73,75;-7,75;1
"Octomeria_scirpoidea";-73,75;-7,75;1
"Pecluma_pilosa";-73,75;-7,75;1
"Pecluma_plumula";-73,75;-7,75;1
"Peperomia_serpens";-73,75;-7,75;1
"Pitcairnia_rubiginosa";-73,75;-7,75;1
"Pleopeltis_bombycina";-73,75;-7,75;1
"Pleopeltis_desvauxii";-73,75;-7,75;3
"Stenospermation_angustifolium";-73,75;-7,75;2
"Vriesea_chrysostachys";-73,75;-7,75;3
"Vriesea_incurva";-73,75;-7,75;2
"Anthurium_bonplandii";-73,25;-7,75;2
"Peperomia_elongata";-73,25;-7,75;1
"Peperomia_glabella";-73,25;-7,75;1
"Aechmea_chantinii";-72,75;-7,75;3
"Aechmea_corymbosa";-72,75;-7,75;3
"Aechmea_longifolia";-72,75;-7,75;3
"Aechmea_mertensii";-72,75;-7,75;8
"Aechmea_vallerandi";-72,75;-7,75;1
"Anthurium_atropurpureum";-72,75;-7,75;21
"Anthurium_bonplandii";-72,75;-7,75;2
"Anthurium_brevipedunculatum";-72,75;-7,75;15
"Anthurium_breviscapum";-72,75;-7,75;5
"Anthurium_clavigerum";-72,75;-7,75;13
"Anthurium_galactospadix";-72,75;-7,75;15
"Anthurium_gracile";-72,75;-7,75;11
"Anthurium_harrisii";-72,75;-7,75;3
"Anthurium_kunthii";-72,75;-7,75;10
"Anthurium_obtusum";-72,75;-7,75;2
"Anthurium_oxycarpum";-72,75;-7,75;6
"Anthurium_pentaphyllum";-72,75;-7,75;3
"Anthurium_polyschistum";-72,75;-7,75;3
"Anthurium_sagittatum";-72,75;-7,75;4
"Anthurium_scandens";-72,75;-7,75;2
"Anthurium_sinuatum";-72,75;-7,75;2
"Batemannia_colleyi";-72,75;-7,75;3
"Billbergia_oxysepala";-72,75;-7,75;2
"Billbergia_violacea";-72,75;-7,75;2
"Campyloneurum_aphanophlebium";-72,75;-7,75;2
"Campyloneurum_fuscosquamatum";-72,75;-7,75;5
"Campyloneurum_repens";-72,75;-7,75;4
"Dichaea_ancoraelabia";-72,75;-7,75;2
"Dichaea_trulla";-72,75;-7,75;3
"Epidendrum_rigidum";-72,75;-7,75;1
"Erycina_glossomystax";-72,75;-7,75;3
"Erycina_pusilla";-72,75;-7,75;3
"Guzmania_vittata";-72,75;-7,75;1
"Macradenia_tridentata";-72,75;-7,75;2
"Maxillaria_tenuis";-72,75;-7,75;3
"Microgramma_baldwinii";-72,75;-7,75;3
"Microgramma_megalophylla";-72,75;-7,75;4
"Microgramma_percussa";-72,75;-7,75;5
"Microgramma_persicariifolia";-72,75;-7,75;5
"Microgramma_reptans";-72,75;-7,75;2
"Microgramma_thurnii";-72,75;-7,75;5
"Neoregelia_myrmecophila";-72,75;-7,75;3
"Octomeria_erosilabia";-72,75;-7,75;2
"Octomeria_scirpoidea";-72,75;-7,75;3
"Oncidium_baueri";-72,75;-7,75;1
"Pecluma_pectinata";-72,75;-7,75;3
"Peperomia_elongata";-72,75;-7,75;4
"Peperomia_fluviatilis";-72,75;-7,75;5
"Peperomia_glabella";-72,75;-7,75;3
"Peperomia_macrostachya";-72,75;-7,75;6
"Peperomia_pereskiifolia";-72,75;-7,75;1
"Peperomia_quaesita";-72,75;-7,75;1
"Peperomia_serpens";-72,75;-7,75;6
"Philodendron_fragrantissimum";-72,75;-7,75;3
"Philodendron_linnaei";-72,75;-7,75;1
"Philodendron_megalophyllum";-72,75;-7,75;7
"Philodendron_pulchellum";-72,75;-7,75;1
"Philodendron_sagittifolium";-72,75;-7,75;1
"Philodendron_strictum";-72,75;-7,75;1
"Philodendron_uleanum";-72,75;-7,75;1
"Pleopeltis_bombycina";-72,75;-7,75;4
"Prosthechea_aemula";-72,75;-7,75;2
"Prosthechea_fragrans";-72,75;-7,75;3
"Scaphyglottis_stellata";-72,75;-7,75;2
"Trichocentrum_lanceanum";-72,75;-7,75;2
"Vanilla_palmarum";-72,75;-7,75;1
"Vriesea_heliconioides";-72,75;-7,75;5
"Aechmea_corymbosa";-72,25;-7,75;1
"Anthurium_atropurpureum";-72,25;-7,75;3
"Anthurium_kunthii";-72,25;-7,75;4
"Anthurium_oxycarpum";-72,25;-7,75;2
"Campyloneurum_fuscosquamatum";-72,25;-7,75;1
"Campyloneurum_repens";-72,25;-7,75;2
"Microgramma_megalophylla";-72,25;-7,75;2
"Microgramma_thurnii";-72,25;-7,75;1
"Philodendron_fragrantissimum";-72,25;-7,75;1
"Philodendron_linnaei";-72,25;-7,75;4
"Philodendron_megalophyllum";-72,25;-7,75;2
"Serpocaulon_caceresii";-72,25;-7,75;1
"Microgramma_dictyophylla";-71,75;-7,75;2
"Microgramma_percussa";-71,75;-7,75;2
"Acianthera_ciliata";-70,75;-7,75;1
"Anthurium_brevipedunculatum";-70,25;-7,75;1
"Anthurium_clavigerum";-70,25;-7,75;1
"Anthurium_decurrens";-70,25;-7,75;1
"Anthurium_krukovii";-70,25;-7,75;1
"Anthurium_kunthii";-70,25;-7,75;1
"Anthurium_oxycarpum";-70,25;-7,75;1
"Ionopsis_utricularioides";-70,25;-7,75;1
"Microgramma_percussa";-70,25;-7,75;1
"Pleopeltis_macrocarpa";-70,25;-7,75;1
"Polystachya_foliosa";-70,25;-7,75;1
"Araeococcus_micranthus";-63,75;-7,75;2
"Aechmea_angustifolia";-63,25;-7,75;1
"Aechmea_mertensii";-63,25;-7,75;1
"Aechmea_setigera";-63,25;-7,75;4
"Aechmea_tillandsioides";-63,25;-7,75;1
"Anthurium_atropurpureum";-63,25;-7,75;3
"Anthurium_clavigerum";-63,25;-7,75;3
"Anthurium_gracile";-63,25;-7,75;4
"Anthurium_plowmanii";-63,25;-7,75;1
"Araeococcus_micranthus";-63,25;-7,75;3
"Billbergia_rupestris";-63,25;-7,75;1
"Epidendrum_flexuosum";-63,25;-7,75;1
"Epidendrum_longicolle";-63,25;-7,75;3
"Microgramma_megalophylla";-63,25;-7,75;7
"Peperomia_macrostachya";-63,25;-7,75;2
"Philodendron_fragrantissimum";-63,25;-7,75;1
"Philodendron_megalophyllum";-63,25;-7,75;2
"Polystachya_foliosa";-63,25;-7,75;1
"Prosthechea_fragrans";-63,25;-7,75;3
"Prosthechea_vespa";-63,25;-7,75;2
"Tillandsia_paraensis";-63,25;-7,75;1
"Anthurium_atropurpureum";-62,75;-7,75;1
"Anthurium_bonplandii";-62,75;-7,75;2
"Billbergia_violacea";-62,75;-7,75;1
"Microgramma_megalophylla";-62,75;-7,75;1
"Microgramma_reptans";-62,75;-7,75;1
"Philodendron_sagittifolium";-62,75;-7,75;1
"Polystachya_stenophylla";-62,75;-7,75;2
"Scaphyglottis_boliviensis";-62,75;-7,75;2
"Scaphyglottis_stellata";-62,75;-7,75;1
"Aechmea_melinonii";-60,75;-7,75;4
"Anthurium_atropurpureum";-60,75;-7,75;4
"Campyloneurum_repens";-60,25;-7,75;1
"Campyloneurum_repens";-59,25;-7,75;1
"Anthurium_bonplandii";-57,75;-7,75;2
"Anthurium_lindmanianum";-57,75;-7,75;3
"Brassavola_martiana";-57,75;-7,75;5
"Catasetum_saccatum";-57,75;-7,75;2
"Epidendrum_nocturnum";-57,75;-7,75;5
"Maxillariella_alba";-57,75;-7,75;3
"Mormolyca_cleistogama";-57,75;-7,75;2
"Oncidium_baueri";-57,75;-7,75;2
"Peperomia_macrostachya";-57,75;-7,75;2
"Peperomia_rotundifolia";-57,75;-7,75;2
"Polystachya_estrellensis";-57,75;-7,75;1
"Polystachya_foliosa";-57,75;-7,75;1
"Serpocaulon_attenuatum";-57,75;-7,75;1
"Serpocaulon_triseriale";-57,75;-7,75;1
"Brassavola_gardneri";-57,25;-7,75;1
"Camaridium_ochroleucum";-57,25;-7,75;3
"Catasetum_discolor";-57,25;-7,75;2
"Ionopsis_utricularioides";-57,25;-7,75;2
"Microgramma_percussa";-57,25;-7,75;3
"Niphidium_crassifolium";-57,25;-7,75;1
"Peperomia_macrostachya";-57,25;-7,75;2
"Anthurium_clavigerum";-55,25;-7,75;2
"Araeococcus_micranthus";-55,25;-7,75;2
"Epidendrum_strobiliferum";-55,25;-7,75;1
"Microgramma_reptans";-55,25;-7,75;2
"Peperomia_rotundifolia";-55,25;-7,75;2
"Philodendron_megalophyllum";-55,25;-7,75;1
"Polystachya_foliosa";-55,25;-7,75;1
"Prosthechea_vespa";-55,25;-7,75;1
"Campyloneurum_rigidum";-53,75;-7,75;1
"Galeandra_lagoensis";-51,25;-7,75;2
"Araeococcus_micranthus";-50,25;-7,75;1
"Aspasia_variegata";-50,25;-7,75;1
"Camaridium_ochroleucum";-50,25;-7,75;1
"Epidendrum_flexuosum";-50,25;-7,75;1
"Lockhartia_goyazensis";-50,25;-7,75;1
"Peperomia_elongata";-50,25;-7,75;1
"Camaridium_ochroleucum";-49,75;-7,75;1
"Epidendrum_flexuosum";-49,75;-7,75;1
"Lockhartia_goyazensis";-49,75;-7,75;1
"Peperomia_macrostachya";-49,75;-7,75;1
"Tillandsia_adpressiflora";-49,75;-7,75;1
"Microgramma_thurnii";-49,25;-7,75;1
"Cyrtopodium_cristatum";-47,75;-7,75;1
"Cyrtopodium_virescens";-47,75;-7,75;1
"Encyclia_flava";-47,75;-7,75;3
"Encyclia_patens";-47,75;-7,75;1
"Oeceoclades_maculata";-47,75;-7,75;1
"Peperomia_circinnata";-47,75;-7,75;2
"Catasetum_barbatum";-47,25;-7,75;1
"Cyrtopodium_eugenii";-47,25;-7,75;1
"Encyclia_flava";-47,25;-7,75;1
"Epidendrum_flexuosum";-47,25;-7,75;1
"Notylia_lyrata";-47,25;-7,75;1
"Trichocentrum_morenoi";-47,25;-7,75;1
"Galeandra_lagoensis";-46,25;-7,75;1
"Galeandra_blanchetii";-45,25;-7,75;1
"Peperomia_hispidosa";-45,25;-7,75;1
"Peperomia_hispidula";-45,25;-7,75;1
"Peperomia_pellucida";-45,25;-7,75;1
"Anthurium_affine";-40,25;-7,75;1
"Cyrtopodium_holstii";-40,25;-7,75;1
"Oeceoclades_maculata";-40,25;-7,75;1
"Peperomia_pellucida";-40,25;-7,75;1
"Tillandsia_loliacea";-40,25;-7,75;2
"Tillandsia_recurvata";-40,25;-7,75;2
"Tillandsia_streptocarpa";-40,25;-7,75;2
"Aechmea_bromeliifolia";-39,75;-7,75;1
"Campylocentrum_crassirhizum";-39,75;-7,75;2
"Epidendrum_cinnabarinum";-39,75;-7,75;1
"Oeceoclades_maculata";-39,75;-7,75;1
"Tillandsia_loliacea";-39,75;-7,75;6
"Tillandsia_recurvata";-39,75;-7,75;4
"Tillandsia_streptocarpa";-39,75;-7,75;4
